id	title_id	title
10076313	220	Zonal Velocity Bands and the Solar Activity Cycle
100773179	220	Meng yuan ji, 2005:
100783412	221	Operations forecasting.
100793441	221	Living free, 2009:
100803814	221	The use of mud-laden fluid in oil and gas wells, 1916:
100813990	221	Predicción del comportamiento de un sistema para transportar suspensiones por medio del diseño clásico y el escalamiento, 1983:
1008155042734072400948	222	Genomic imprinting : papers presented at a meeting of the British Society for Developmental Biology at the University of Manchester, April 1990
100823163	223	Habitat alteration by hydrilla and its effect on macroinvertebrate community structure and bluegill foraging efficiency, 2007:
100833227	223	Análisis de la planeación de la educación superior en el Estado de San Luis Potosí, 1995:
100903932	225	Alterthümer : Geschichten und Sagen der Herzogthümer Bremen und Verden
100903932	225	Bible.', "Buch Hiob und der Prediger Salomo's nach ihrer strophischen Anordnung Nebst Abhandlgn über d. stroph. Charakter dieser Bücher", 'Die christliche Glaubenslehre des Herrn Dr. David Strauss, 1841:
100903932	225	Erläuterungen der heiligen Schrift Alten und Neuen Testaments aus den Klassikern, besonders aus Homer
100903932	225	Eusebius sive de emendando statu ecclesiae Slesvico Holsaticae hodierno Quaestiones academicae
100903932	225	... Geschichte des Klosters Loccum mit Urkunden und einer Kupfertafel
100903932	225	Immanuel, oder Characteristik der neutestamentlichen Wundererzählungen
100903932	225	Lehrbuch der Pastoral-Wissenschaft mit besonderer Rücksicht auf Pastoral-Weisheit
100903932	225	Meletemata critica et exegetica in Zachariae prophetae partem posteriorem cap. IX-XIV
100903932	225	Die Propheten des Alten und Neuen Testaments, nach ihrem Wesen und Wirken dargestellt
100903932	225	De servo Iehovae apud Iesaiam commentatio.
1009150323929609972529	225	Ex libris Leszka R.
100917680	236	Antarctic environments and resources, 1998:
100917680	236	Control of venereal diseases an epidemiological approach.
100917680	236	Earth science and the natural heritage interactions and integrated management
100917680	236	Glaciers, 2001:
100917680	236	The Khanna Study : Population Problems in the Rural Punjab
100917680	236	Land of mountain and flood the geology and landforms of Scotland', "Prophylaxie des maladies transmissibles à l'homme Version française de la 10ème édition 1965 ...", 'Quaternary of Scotland
100929224	242	Introducing-- Janet
100929224	242	Rubberface [VR], 2009:
100940199	252	El castañazo Slap shot
100940199	252	Slap shot - the junior league
100940199	252	Wesley Snipes
100940199	252	The ¤art of war II
100940199	252	The ¤traveler
100951303	253	Guía de aplicación de la norma UNE-ISO/IEC 27001 sobre seguridad en sistemas de información para pymes
100951303	253	Impacto sobre el mercado bursátil del vencimiento de los contratos de derivados sobre el Ibex 35
100967297	255	Barbelés et typhus
100967297	255	Le Sanatorium marin des Grandes Dalles (Seine-Inférieure)', "Le typhus exanthématique dans les camps de prisonniers de guerre en Allemagne (au cours de l'hiver 1941-1942)
100982838	261	Bibliographie Abbildungen schwer erreichbarer bibliographischer und bibliographieähnlicher Nachschlagewerke
100982838	261	Bibliothek als Lebenselixier Festschrift für Gottfried Rost zum 65. Geburtstag
100982838	261	Bibliothek der Deutschen Reichsversammlung 1848/49 (Reichsbibliothek) Bestandsverzeichnis
100982838	261	Krieg sammeln – Die Weltkriegssammlung 1914/18 der Deutschen Nationalbibliothek
100982838	261	Vater des Gedankens
